index,drug,side_effect,label,output_pure_llm,output_format_a,output_format_b,output_graphrag
4753,cyproheptadine,nasal congestion,1,0,1,1,1
4754,cyproheptadine,pancytopenia,0,0,0,0,0
4755,cyproheptadine,premature menopause,0,0,0,0,0
4756,cyproheptadine,tinnitus,1,0,1,1,1
4757,cyproheptadine,traumatic haemorrhage,0,0,0,0,0
4758,cyproheptadine,vision blurred,1,1,1,1,1
4759,cyproheptadine,weight increased,1,1,1,1,1
4760,cyproterone,abdominal pain,1,1,1,1,1
4761,cyproterone,bladder cancer,1,0,1,1,1
4762,cyproterone,blood uric acid abnormal,0,0,0,0,0
4763,cyproterone,breast tenderness,1,1,1,1,1
4764,cyproterone,carotid pulse,0,0,0,0,0
4765,cyproterone,compression fracture,0,0,0,0,0
4766,cyproterone,convulsion,0,0,0,0,0
4767,cyproterone,diabetes mellitus,1,0,1,1,1
4768,cyproterone,eczema,1,0,1,1,1
4769,cyproterone,incision site pain,0,0,1,0,0
4770,cyproterone,injection site swelling,0,0,1,1,0
4771,cyproterone,musculoskeletal stiffness,0,0,0,0,0
4772,cyproterone,nitrogen balance negative,1,0,1,1,1
4773,cyproterone,osteoporosis,1,0,1,1,1
4774,cyproterone,sebaceous gland disorder,0,1,0,0,0
4775,cyproterone,speech disorder,1,0,1,1,1
4776,cyproterone,spermatozoa abnormal,1,1,1,1,1
4777,cyproterone,spleen palpable,0,0,0,0,0
4778,cyproterone,syncope,1,0,1,1,1
4779,cyproterone,tumour pain,0,0,0,0,0
4780,cysteamine,adverse reaction,0,1,1,1,0
4781,cysteamine,anaphylactic shock,1,0,1,1,1
4782,cysteamine,ataxia,1,1,1,1,1
4783,cysteamine,convulsion,1,1,1,1,1
4784,cysteamine,costochondritis,0,0,0,0,0
4785,cysteamine,depression suicidal,0,0,0,0,0
4786,cysteamine,dermal cyst,0,0,0,0,0
4787,cysteamine,diffuse large b-cell lymphoma,1,0,1,1,1
4788,cysteamine,feeling jittery,1,0,1,1,1
4789,cysteamine,gastrointestinal disorder,1,1,1,1,1
4790,cysteamine,liver function test abnormal,1,1,1,1,1
4791,cysteamine,mass,1,0,1,1,1
4792,cysteamine,musculoskeletal chest pain,0,0,0,0,0
4793,cysteamine,nausea,1,1,1,1,1
4794,cysteamine,peripheral artery aneurysm,0,0,0,0,0
4795,cysteamine,peripheral sensorimotor neuropathy,0,1,0,0,0
4796,cysteamine,prothrombin level decreased,0,0,0,0,0
4797,cysteamine,respiratory depth increased,0,0,0,0,0
4798,cysteamine,scoliosis,1,0,1,1,1
4799,cysteamine,vascular calcification,0,0,0,0,0
4800,cytarabine,abdominal pain,1,1,1,1,1
4801,cytarabine,blood creatinine decreased,0,0,0,0,0
4802,cytarabine,dermatitis,1,1,1,1,1
4803,cytarabine,fracture,0,1,1,0,0
4804,cytarabine,granulocytosis,0,0,1,0,0
4805,cytarabine,haemoglobin,1,0,0,1,1
4806,cytarabine,hypotension,1,0,0,1,1
4807,cytarabine,inflammation,1,1,1,1,1
4808,cytarabine,jaundice,1,1,1,1,1
4809,cytarabine,libido increased,0,0,0,0,0
4810,cytarabine,neurotoxicity,1,1,1,1,1
4811,cytarabine,personality change,1,0,0,1,1
4812,cytarabine,polyp,1,0,0,1,1
4813,cytarabine,red blood cell sedimentation rate increased,0,1,0,0,0
4814,cytarabine,rhabdomyolysis,1,1,0,1,1
4815,cytarabine,squamous cell carcinoma,0,0,0,0,0
4816,cytarabine,suicide attempt,0,0,0,0,0
4817,cytarabine,tendon injury,0,0,0,0,0
4818,cytarabine,torticollis,0,0,0,0,0
4819,cytarabine,urethral haemorrhage,0,0,1,0,0
4820,d-cycloserine,adrenal disorder,0,0,0,0,0
4821,d-cycloserine,anterior chamber cell,0,0,0,0,0
4822,d-cycloserine,application site discolouration,0,0,0,0,0
4823,d-cycloserine,clonic convulsion,1,0,1,1,1
4824,d-cycloserine,coagulation test abnormal,0,0,0,0,0
4825,d-cycloserine,coma,1,0,1,1,1
4826,d-cycloserine,confusional state,1,1,1,1,1
4827,d-cycloserine,deafness transitory,0,0,0,0,0
4828,d-cycloserine,dermatitis,1,0,1,1,1
4829,d-cycloserine,disorientation,1,1,1,1,1
4830,d-cycloserine,drug hypersensitivity,1,0,1,1,1
4831,d-cycloserine,facial paresis,0,0,1,1,0
4832,d-cycloserine,headache,1,1,1,1,1
4833,d-cycloserine,hyperreflexia,1,0,1,1,1
4834,d-cycloserine,hyposmia,0,0,0,0,0
4835,d-cycloserine,infusion site rash,0,1,1,1,0
4836,d-cycloserine,osteoarthritis,1,0,1,1,1
4837,d-cycloserine,paraesthesia,1,0,1,1,1
4838,d-cycloserine,parotid gland enlargement,0,0,0,0,0
4839,d-cycloserine,upper respiratory tract inflammation,0,0,0,0,0
4840,d-penicillamine,application site scar,0,0,0,0,0
4841,d-penicillamine,atrophy,1,0,1,1,1
4842,d-penicillamine,blood alkaline phosphatase increased,1,0,1,1,1
4843,d-penicillamine,blood culture positive,0,0,0,0,0
4844,d-penicillamine,bronchitis bacterial,0,0,0,0,0
4845,d-penicillamine,chronic sinusitis,0,0,0,0,0
4846,d-penicillamine,epidermal necrosis,0,1,0,0,0
4847,d-penicillamine,fanconi syndrome,0,1,0,0,0
4848,d-penicillamine,hepatic failure,1,1,1,1,1
4849,d-penicillamine,hepatic function abnormal,1,1,1,1,1
4850,d-penicillamine,hyperplasia,1,0,1,1,1
4851,d-penicillamine,interstitial lung disease,1,1,1,1,1
4852,d-penicillamine,iron deficiency,1,1,1,1,1
4853,d-penicillamine,livedo reticularis,0,1,0,0,0
4854,d-penicillamine,lymphadenopathy,1,1,1,1,1
4855,d-penicillamine,monoplegia,0,1,0,0,0
4856,d-penicillamine,nipple disorder,0,0,0,0,0
4857,d-penicillamine,rash erythematous,1,1,1,1,1
4858,d-penicillamine,schizoaffective disorder,0,0,0,0,0
4859,d-penicillamine,urethral disorder,1,1,0,1,1
4860,dabigatran,angina pectoris,1,0,1,1,1
4861,dabigatran,breath odour,0,0,0,0,0
4862,dabigatran,cardiac disorder,1,1,1,1,1
4863,dabigatran,cerebral haematoma,0,1,1,1,0
4864,dabigatran,choroidal detachment,0,0,0,0,0
4865,dabigatran,drooling,0,0,0,0,0
4866,dabigatran,gastrointestinal candidiasis,0,0,0,0,0
4867,dabigatran,gout,1,0,1,1,1
4868,dabigatran,hypotension,1,0,1,1,1
4869,dabigatran,infection,1,0,1,1,1
4870,dabigatran,influenza,1,0,0,1,1
4871,dabigatran,myocardial rupture,0,0,0,0,0
4872,dabigatran,nausea,1,1,0,1,1
4873,dabigatran,nervous system disorder,1,0,0,1,1
4874,dabigatran,pain in extremity,1,0,0,1,1
4875,dabigatran,reversible ischaemic neurological deficit,0,0,0,0,0
4876,dabigatran,spontaneous haematoma,0,1,1,1,0
4877,dabigatran,thyroid cancer,0,0,0,0,0
4878,dabigatran,urinary tract infection,1,0,0,1,1
4879,dabigatran,vasoconstriction,0,0,0,0,0
4880,dacarbazine,body temperature increased,1,0,1,1,1
4881,dacarbazine,eosinophilia,1,1,1,1,1
4882,dacarbazine,feeling abnormal,1,0,1,1,1
4883,dacarbazine,granulomatous liver disease,1,1,1,1,1
4884,dacarbazine,injection site pain,1,1,1,1,1
4885,dacarbazine,leukopenia,1,1,1,1,1
4886,dacarbazine,mastoiditis,0,0,0,0,0
4887,dacarbazine,miliaria,0,0,0,0,0
4888,dacarbazine,mucous stools,0,0,0,0,0
4889,dacarbazine,musculoskeletal discomfort,1,1,1,1,1
4890,dacarbazine,neonatal disorder,0,0,0,0,0
4891,dacarbazine,oedema peripheral,0,0,0,0,0
4892,dacarbazine,paraplegia,0,0,0,0,0
4893,dacarbazine,penile swelling,0,0,0,0,0
4894,dacarbazine,porphyria acute,0,0,0,0,0
4895,dacarbazine,prostate cancer,0,0,0,0,0
4896,dacarbazine,pupils unequal,0,0,0,0,0
4897,dacarbazine,thrombocytopenia,1,1,1,1,1
4898,dacarbazine,urticaria,1,1,1,1,1
4899,dacarbazine,vomiting,1,1,1,1,1
4900,dalbavancin,abdominal pain,1,0,1,1,1
4901,dalbavancin,alopecia,0,0,0,0,0
4902,dalbavancin,amenorrhoea,0,0,0,0,0
4903,dalbavancin,anaemia,1,0,1,1,1
4904,dalbavancin,anaphylactic shock,1,0,1,1,1
4905,dalbavancin,anaphylactoid reaction,1,1,1,1,1
4906,dalbavancin,arterial occlusive disease,0,0,0,0,0
4907,dalbavancin,hepatotoxicity,1,0,1,1,1
4908,dalbavancin,international normalised ratio increased,1,0,1,1,1
4909,dalbavancin,malnutrition,1,0,1,1,1
4910,dalbavancin,neutropenia,1,0,1,1,1
4911,dalbavancin,ocular vascular disorder,0,0,0,0,0
4912,dalbavancin,phlebitis,1,0,1,1,1
4913,dalbavancin,pressure of speech,0,0,0,0,0
4914,dalbavancin,pruritus,1,1,1,1,1
4915,dalbavancin,pyramidal tract syndrome,0,0,0,0,0
4916,dalbavancin,renal graft loss,0,0,0,0,0
4917,dalbavancin,thrombophlebitis,0,1,1,1,0
4918,dalbavancin,tongue spasm,0,0,0,0,0
4919,dalbavancin,vasospasm,0,0,0,0,0
4920,dalteparin,application site pain,1,0,1,1,1
4921,dalteparin,arthropod bite,0,0,0,0,0
4922,dalteparin,body temperature increased,1,0,1,1,1
4923,dalteparin,chrysiasis,0,0,0,0,0
4924,dalteparin,cyanosis,1,0,1,1,1
4925,dalteparin,foetal death,1,0,1,1,1
4926,dalteparin,foetal distress syndrome,1,0,1,1,1
4927,dalteparin,hepatobiliary disease,1,0,1,1,1
4928,dalteparin,hypovolaemic shock,0,0,0,0,0
4929,dalteparin,impaired healing,1,0,0,1,1
4930,dalteparin,injection site reaction,1,1,1,1,1
4931,dalteparin,intracranial venous sinus thrombosis,0,0,0,0,0
4932,dalteparin,light anaesthesia,0,0,0,0,0
4933,dalteparin,local reaction,1,1,0,1,1
4934,dalteparin,meningitis chemical,0,0,0,0,0
4935,dalteparin,mononeuropathy,0,0,0,0,0
4936,dalteparin,nasal septum ulceration,0,0,0,0,0
4937,dalteparin,neoplasm,1,0,0,1,1
4938,dalteparin,pelvic abscess,0,0,1,0,0
4939,dalteparin,small intestinal obstruction,0,0,0,0,0
4940,danazol,acne,1,1,1,1,1
4941,danazol,amenorrhoea,1,1,1,1,1
4942,danazol,asthenia,1,1,1,1,1
4943,danazol,cataract,1,0,1,1,1
4944,danazol,conjunctival irritation,0,1,0,0,0
4945,danazol,dermatitis,1,1,1,1,1
4946,danazol,eosinophilia,1,1,1,1,1
4947,danazol,erythema multiforme,1,1,1,1,1
4948,danazol,gastritis,0,1,0,0,0
4949,danazol,gastroenteritis,1,1,1,1,1
4950,danazol,hepatic enzyme abnormal,0,1,1,0,0
4951,danazol,hyperinsulinism,1,1,1,1,1
4952,danazol,joint crepitation,0,1,0,0,0
4953,danazol,large intestinal ulcer,0,1,0,0,0
4954,danazol,nerve injury,0,1,0,0,0
4955,danazol,ocular discomfort,0,1,0,0,0
4956,danazol,parkinsonian gait,0,0,0,0,0
4957,danazol,peliosis hepatis,1,1,1,1,1
4958,danazol,pseudomonas infection,0,0,0,0,0
4959,danazol,uterine atony,0,0,0,0,0
4960,dantrolene,aplastic anaemia,1,0,1,1,1
4961,dantrolene,bowen's disease,0,0,0,0,0
4962,dantrolene,chills,1,1,1,1,1
4963,dantrolene,convulsion,1,1,1,1,1
4964,dantrolene,crystalluria,1,1,1,1,1
4965,dantrolene,dyspepsia,1,0,1,1,1
4966,dantrolene,ecg signs of myocardial ischaemia,0,0,0,0,0
4967,dantrolene,enanthema,0,0,0,0,0
4968,dantrolene,insomnia,1,0,1,1,1
4969,dantrolene,irritability,0,1,0,0,0
4970,dantrolene,leukopenia,1,1,1,1,1
4971,dantrolene,lordosis,0,0,0,0,0
4972,dantrolene,meningomyelocele,0,0,0,0,0
4973,dantrolene,oropharyngeal candidiasis,0,0,0,0,0
4974,dantrolene,pallor,0,0,0,0,0
4975,dantrolene,rash,1,1,1,1,1
4976,dantrolene,scleral disorder,0,0,0,0,0
4977,dantrolene,tachyphylaxis,0,0,0,0,0
4978,dantrolene,thrombophlebitis,1,0,1,1,1
4979,dantrolene,urticaria,1,1,1,1,1
4980,dapsone,anoxia,1,0,1,1,1
4981,dapsone,body temperature increased,1,0,1,1,1
4982,dapsone,dandruff,0,0,0,0,0
4983,dapsone,disease recurrence,0,0,0,0,0
4984,dapsone,hyperparathyroidism,0,0,0,0,0
4985,dapsone,influenza,1,0,1,1,1
4986,dapsone,infusion site thrombosis,0,0,0,0,0
4987,dapsone,interstitial lung disease,0,1,0,0,0
4988,dapsone,ligament sprain,1,0,1,1,1
4989,dapsone,muscle swelling,0,0,0,0,0
4990,dapsone,myocardial infarction,0,0,0,0,0
4991,dapsone,neuropathy peripheral,1,1,1,1,1
4992,dapsone,pharyngitis,1,0,1,1,1
4993,dapsone,suicide attempt,1,0,1,1,1
4994,dapsone,swelling face,1,1,1,1,1
4995,dapsone,tachycardia,1,0,1,1,1
4996,dapsone,transient ischaemic attack,0,0,0,0,0
4997,dapsone,upper respiratory tract inflammation,0,1,0,0,0
4998,dapsone,venous occlusion,0,0,0,0,0
4999,dapsone,vision blurred,1,0,1,1,1
5000,darifenacin,alanine aminotransferase increased,1,0,1,1,1
5001,darifenacin,back pain,1,1,1,1,1
5002,darifenacin,confusional state,1,0,1,1,1
5003,darifenacin,depressed mood,1,1,1,1,1
5004,darifenacin,dry skin,1,0,1,1,1
5005,darifenacin,dyspnoea,1,0,1,1,1
5006,darifenacin,ectropion of cervix,0,0,0,0,0
5007,darifenacin,electric shock,0,0,1,1,0
5008,darifenacin,factor xi deficiency,0,0,0,0,0
5009,darifenacin,food allergy,0,0,0,0,0
5010,darifenacin,high turnover osteopathy,0,0,0,0,0
5011,darifenacin,infestation,1,0,1,1,1
5012,darifenacin,kearns-sayre syndrome,0,0,0,0,0
5013,darifenacin,localised oedema,0,0,1,1,0
5014,darifenacin,loeffler's syndrome,0,0,0,0,0
5015,darifenacin,nervous system disorder,1,0,1,1,1
5016,darifenacin,skeletal injury,0,0,0,0,0
5017,darifenacin,stomatitis,1,0,1,1,1
5018,darifenacin,tumour pain,0,0,0,0,0
5019,darifenacin,urethral disorder,1,0,1,1,1
5020,darunavir,cardiac valve replacement complication,0,0,0,0,0
5021,darunavir,cerebral atrophy,0,0,0,0,0
5022,darunavir,cerebral vasoconstriction,0,0,0,0,0
5023,darunavir,clostridial infection,1,0,1,1,1
5024,darunavir,corneal oedema,0,0,0,0,0
5025,darunavir,deficiency of bile secretion,0,0,0,0,0
5026,darunavir,drug hypersensitivity,1,1,1,1,1
5027,darunavir,eructation,1,0,0,1,1
5028,darunavir,feeling abnormal,1,0,0,1,1
5029,darunavir,gamma-glutamyltransferase increased,1,1,0,1,1
5030,darunavir,gastric dilatation,0,0,0,0,0
5031,darunavir,gout,1,0,0,1,1
5032,darunavir,hepatic cancer,1,0,0,1,1
5033,darunavir,high density lipoprotein decreased,1,0,0,1,1
5034,darunavir,hypercholesterolaemia,1,0,0,1,1
5035,darunavir,infusion site swelling,0,0,0,0,0
5036,darunavir,kidney fibrosis,0,0,0,0,0
5037,darunavir,mood swings,1,0,1,1,1
5038,darunavir,post procedural discharge,0,0,0,0,0
5039,darunavir,troponin increased,0,0,0,0,0
5040,dasatinib,body temperature increased,1,0,1,1,1
5041,dasatinib,buccoglossal syndrome,0,0,0,0,0
5042,dasatinib,dysgeusia,1,1,1,1,1
5043,dasatinib,gastrointestinal infection,0,1,0,0,0
5044,dasatinib,glomerulonephritis,0,1,0,0,0
5045,dasatinib,hypersensitivity,1,1,0,1,1
5046,dasatinib,hypoparathyroidism,0,0,0,0,0
5047,dasatinib,ileus,1,0,0,1,1
5048,dasatinib,insomnia,1,0,0,1,1
5049,dasatinib,intertrigo candida,0,0,0,0,0
5050,dasatinib,lacrimation decreased,0,0,0,0,0
5051,dasatinib,mediastinal disorder,1,0,0,1,1
5052,dasatinib,muscle spasticity,0,0,0,1,0
5053,dasatinib,organ failure,0,1,0,0,0
5054,dasatinib,osteoporotic fracture,0,0,0,0,0
5055,dasatinib,penile oedema,1,0,0,1,1
5056,dasatinib,rash,1,1,1,1,1
5057,dasatinib,scrotal oedema,1,1,0,1,1
5058,dasatinib,secondary hypogonadism,0,1,0,0,0
5059,dasatinib,temperature intolerance,1,1,0,1,1
5060,deferasirox,abdominal distension,1,1,1,1,1
5061,deferasirox,anaemia,1,1,1,1,1
5062,deferasirox,aortic valve stenosis,0,0,0,0,0
5063,deferasirox,blood disorder,1,1,1,1,1
5064,deferasirox,blood iron decreased,0,1,1,0,0
5065,deferasirox,bronchitis,1,1,1,1,1
5066,deferasirox,cervical polyp,0,0,0,0,0
5067,deferasirox,constipation,1,1,1,1,1
5068,deferasirox,foetal death,0,1,0,0,0
5069,deferasirox,hypersensitivity,1,1,1,1,1
5070,deferasirox,influenza,1,0,1,1,1
5071,deferasirox,medication overuse headache,0,0,0,1,0
5072,deferasirox,menstruation delayed,0,1,0,0,0
5073,deferasirox,neuromuscular toxicity,0,1,0,1,0
5074,deferasirox,pseudomonal sepsis,0,0,0,0,0
5075,deferasirox,skin disorder,1,1,1,1,1
5076,deferasirox,tympanic membrane disorder,0,1,0,0,0
5077,deferasirox,urethral disorder,1,1,0,1,1
5078,deferasirox,urethral syndrome,0,0,0,1,0
5079,deferasirox,urticaria,1,1,0,1,1
5080,deferiprone,blood albumin decreased,0,1,0,0,0
5081,deferiprone,body temperature increased,1,1,1,1,1
5082,deferiprone,calculus ureteric,0,0,0,0,0
5083,deferiprone,erythromelalgia,0,0,0,0,0
5084,deferiprone,gait disturbance,1,1,1,1,1
5085,deferiprone,gastric ulcer,1,1,1,1,1
5086,deferiprone,gastrointestinal inflammation,0,1,1,1,0
5087,deferiprone,gastrointestinal pain,1,1,1,1,1
5088,deferiprone,headache,1,1,1,1,1
5089,deferiprone,hot flush,0,1,0,0,0
5090,deferiprone,hypersplenism,1,1,1,1,1
5091,deferiprone,hypothermia,0,0,0,0,0
5092,deferiprone,intracranial pressure increased,1,0,1,1,1
5093,deferiprone,nail dystrophy,0,1,0,0,0
5094,deferiprone,oculogyric crisis,0,0,0,0,0
5095,deferiprone,oedema peripheral,1,0,1,1,1
5096,deferiprone,pancreatitis,1,0,1,1,1
5097,deferiprone,rash pustular,1,1,0,1,1
5098,deferiprone,small bowel angioedema,0,1,0,0,0
5099,deferiprone,thrombotic thrombocytopenic purpura,0,1,0,0,0
5100,deferoxamine,aphasia,1,0,1,1,1
5101,deferoxamine,atrioventricular block second degree,0,0,0,0,0
5102,deferoxamine,blindness,1,0,1,1,1
5103,deferoxamine,catheter site phlebitis,0,1,0,0,0
5104,deferoxamine,crohn's disease,0,0,0,0,0
5105,deferoxamine,defect conduction intraventricular,0,0,0,0,0
5106,deferoxamine,diarrhoea,1,1,1,1,1
5107,deferoxamine,dyspnoea,1,1,1,1,1
5108,deferoxamine,grand mal convulsion,1,0,0,1,1
5109,deferoxamine,growth retardation,1,0,1,1,1
5110,deferoxamine,infection parasitic,0,0,0,0,0
5111,deferoxamine,lethargy,0,1,0,0,0
5112,deferoxamine,mastoiditis,0,0,0,0,0
5113,deferoxamine,multiple fractures,0,0,0,0,0
5114,deferoxamine,oedema,1,0,0,1,1
5115,deferoxamine,pyloric stenosis,0,0,0,0,0
5116,deferoxamine,scab,1,0,1,1,1
5117,deferoxamine,transaminases increased,1,1,0,1,1
5118,deferoxamine,vision blurred,1,0,1,1,1
5119,deferoxamine,xanthomatosis,0,0,0,0,0
5120,degarelix,allergic sinusitis,0,0,0,0,0
5121,degarelix,angiopathy,1,0,1,1,1
5122,degarelix,application site exfoliation,0,0,0,0,0
5123,degarelix,atrioventricular block complete,0,0,0,0,0
5124,degarelix,bipolar i disorder,0,0,0,0,0
5125,degarelix,blood alkaline phosphatase increased,1,0,1,1,1
5126,degarelix,blood bilirubin increased,1,0,1,1,1
5127,degarelix,bone density decreased,1,0,1,1,1
5128,degarelix,carotid sinus syndrome,0,0,0,0,0
5129,degarelix,ear malformation,0,0,0,0,0
5130,degarelix,erectile dysfunction,1,1,1,1,1
5131,degarelix,fatigue,1,1,1,1,1
5132,degarelix,food poisoning,0,0,0,0,0
5133,degarelix,hypotension,1,1,1,1,1
5134,degarelix,infertility,0,0,0,0,0
5135,degarelix,influenza like illness,1,0,1,1,1
5136,degarelix,mechanical urticaria,0,0,0,0,0
5137,degarelix,ph urine increased,0,0,0,0,0
5138,degarelix,skin disorder,1,0,0,1,1
5139,degarelix,urinary tract disorder,1,0,0,1,1
5140,delavirdine,acquired immunodeficiency syndrome,1,0,1,1,1
5141,delavirdine,anxiety,1,1,1,1,1
5142,delavirdine,arthritis,1,0,1,1,1
5143,delavirdine,dry eye,1,0,1,1,1
5144,delavirdine,eructation,1,0,1,1,1
5145,delavirdine,euphoric mood,1,0,1,1,1
5146,delavirdine,haemorrhagic disorder,0,0,0,1,0
5147,delavirdine,hair disorder,0,1,0,1,0
5148,delavirdine,hypertriglyceridaemia,1,1,1,1,1
5149,delavirdine,infusion site reaction,0,1,0,0,0
5150,delavirdine,lymphoma cutis,0,0,0,0,0
5151,delavirdine,papillary thyroid cancer,0,0,0,0,0
5152,delavirdine,parosmia,1,1,0,1,1
5153,delavirdine,penile pain,0,1,0,0,0
5154,delavirdine,prostatitis,0,1,0,0,0
5155,delavirdine,renal failure acute,1,0,0,1,1
5156,delavirdine,sensory loss,0,0,0,1,0
5157,delavirdine,skin depigmentation,0,0,0,0,0
5158,delavirdine,spinal cord haemorrhage,0,0,0,0,0
5159,delavirdine,vasodilation procedure,1,0,0,1,1
5160,delta,amnesia,1,0,1,1,1
5161,delta,bronchial obstruction,0,0,0,0,0
5162,delta,chemical peritonitis,0,0,0,0,0
5163,delta,chills,1,0,1,1,1
5164,delta,compartment syndrome,0,0,0,0,0
5165,delta,conjunctivitis,1,0,1,1,1
5166,delta,decreased appetite,1,1,1,1,1
5167,delta,dysphagia,0,0,0,0,0
5168,delta,euphoric mood,1,0,1,1,1
5169,delta,fatigue,1,0,1,1,1
5170,delta,hiccups,0,0,0,0,0
5171,delta,hypersensitivity,1,0,1,1,1
5172,delta,hypersexuality,0,0,0,0,0
5173,delta,pneumocystis jirovecii pneumonia,0,0,0,0,0
5174,delta,postmenopausal haemorrhage,0,0,0,0,0
5175,delta,rash,1,0,1,1,1
5176,delta,rhinitis,1,0,1,1,1
5177,delta,stomatitis necrotising,0,0,0,0,0
5178,delta,therapeutic response increased,0,0,0,0,0
5179,delta,vasodilation procedure,1,0,0,1,1
5180,demeclocycline,abasia,0,0,0,0,0
5181,demeclocycline,anaphylactic shock,1,0,1,1,1
5182,demeclocycline,angioedema,1,1,1,1,1
5183,demeclocycline,dermatitis exfoliative,1,1,1,1,1
5184,demeclocycline,drug eruption,1,1,1,1,1
5185,demeclocycline,dyssomnia,0,1,0,0,0
5186,demeclocycline,enterocolitis,1,1,1,1,1
5187,demeclocycline,enterocutaneous fistula,0,0,0,0,0
5188,demeclocycline,eosinophilia,1,1,1,1,1
5189,demeclocycline,faecaloma,0,0,0,0,0
5190,demeclocycline,haemolytic anaemia,1,0,1,1,1
5191,demeclocycline,listeriosis,0,0,0,0,0
5192,demeclocycline,lung infiltration,1,0,1,1,1
5193,demeclocycline,paraparesis,0,0,0,0,0
5194,demeclocycline,parathyroid disorder,0,1,0,0,0
5195,demeclocycline,prothrombin level decreased,0,0,0,0,0
5196,demeclocycline,rash,1,1,1,1,1
5197,demeclocycline,salivary gland disorder,0,1,0,0,0
5198,demeclocycline,scrotal erythema,0,1,0,0,0
5199,demeclocycline,tooth discolouration,1,1,1,1,1
5200,deprenyl,amnesia,1,0,1,1,1
5201,deprenyl,benign neoplasm of skin,1,0,1,1,1
5202,deprenyl,blepharospasm,1,0,1,1,1
5203,deprenyl,blood pressure increased,0,0,1,1,0
5204,deprenyl,bowen's disease,0,0,0,0,0
5205,deprenyl,carbuncle,0,0,0,0,0
5206,deprenyl,diabetes mellitus,1,0,0,1,1
5207,deprenyl,dysmenorrhoea,1,0,0,1,1
5208,deprenyl,electrocardiogram change,1,0,0,1,1
5209,deprenyl,infection,1,0,1,1,1
5210,deprenyl,interstitial lung disease,0,0,0,0,0
5211,deprenyl,jaundice hepatocellular,0,0,0,0,0
5212,deprenyl,libido increased,1,0,0,1,1
5213,deprenyl,muscle rigidity,0,0,0,1,0
5214,deprenyl,pericardial effusion,0,0,0,0,0
5215,deprenyl,rhinitis atrophic,0,0,0,0,0
5216,deprenyl,scleral discolouration,0,0,0,0,0
5217,deprenyl,sensation of heaviness,0,0,0,0,0
5218,deprenyl,visual impairment,1,0,1,1,1
5219,deprenyl,weight decreased,1,0,0,1,1
5220,desflurane,acute promyelocytic leukaemia differentiation syndrome,0,0,0,0,0
5221,desflurane,ammonia increased,1,0,1,1,1
5222,desflurane,coarctation of the aorta,0,0,0,0,0
5223,desflurane,conjunctivitis,1,0,1,1,1
5224,desflurane,dilatation ventricular,0,0,0,0,0
5225,desflurane,endometriosis,0,0,0,0,0
5226,desflurane,fistula,0,0,0,0,0
5227,desflurane,haemorrhagic urticaria,0,0,0,0,0
5228,desflurane,hepatocellular injury,1,0,1,1,1
5229,desflurane,hyperkalaemia,1,0,1,1,1
